civ_id	civilization	tier	param_id	domain	unit	declared_module	formula	raw_current	default	non_default	value_status	default_relation	provenance	value_source	historical_status	historical_source	consumer_status	easy_effective	normal_effective	hard_effective	difficulty_policy	effective_formula	direction	live_call_site	copied_from_greece
rzymianie	Rzymianie	1	spec_Atak	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Atak	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	spec_Obrazenia	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Obrazenia	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	spec_Obrona	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Obrona	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	spec_Uderzenie	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Uderzenie	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	spec_Pancerz	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Pancerz	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	spec_Przebicie	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Przebicie	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	spec_Health	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Health	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	spec_Atak_dystansowy	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Atak_dystansowy	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	spec_Zasieg_hex	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Zasieg_hex	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	spec_Pociski	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Pociski	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	spec_Ruch_bitwa	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Ruch_bitwa	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	spec_Ruch_mapa	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Ruch_mapa	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	spec_Widok	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Widok	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	spec_Dezercja_proc	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Dezercja_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	spec_Morale	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Morale	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	spec_Koszt_pieniadz	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Koszt_pieniadz	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	spec_Utrzymanie	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Utrzymanie	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	spec_Zywnosc_ture	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/spec_Zywnosc_ture	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	eko_praca_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/eko_praca_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	eko_pieniadz_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/eko_pieniadz_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	eko_pieniadz_port_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/eko_pieniadz_port_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	eko_zywnosc_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/eko_zywnosc_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	eko_nauka_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/eko_nauka_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	eko_kultura_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/eko_kultura_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	eko_luksus_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/eko_luksus_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	eko_zadowolenie_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/eko_zadowolenie_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	eko_handel_brutto_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/eko_handel_brutto_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	eko_korupcja_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/eko_korupcja_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	prod_koszt_budynku_proc	produkcja	ulamek	civ-bonuses.ts	mul_proc	0.2	0	true	CURRENT_RUNTIME_DATA	NON_DEFAULT_OVERRIDE	CURRENT_RUNTIME_DATA	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/prod_koszt_budynku_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0.2		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	prod_koszt_jednostki_proc	produkcja	ulamek	production.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/prod_koszt_jednostki_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	prod_szybkosc_budynku_proc	produkcja	ulamek	production.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/prod_szybkosc_budynku_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	prod_szybkosc_jednostki_proc	produkcja	ulamek	production.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/prod_szybkosc_jednostki_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	prod_rush_koszt_proc	produkcja	ulamek	production.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/prod_rush_koszt_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	lud_wzrost_proc	ludnosc	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/lud_wzrost_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	REAL_GAMEPLAY	0.0	0	0.0	GROWTH_DIFFICULTY_MULT	easy=raw*0.5; normal=raw; hard=raw*1.5; contribution rounded to percent	wyżej = szybszy wzrost i silniejszy AI; Hard ×1.5, Easy ×0.5	gra/src/game/population-growth-v85.ts:84-90,230-232	false
rzymianie	Rzymianie	1	lud_spadek_proc	ludnosc	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/lud_spadek_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	lud_zdrowie_proc	ludnosc	ulamek	turn-economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/lud_zdrowie_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	lud_zadowolenie_bazowe	ludnosc	absolut	culture-religion.ts	add	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/lud_zadowolenie_bazowe	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	lud_limit_populacji	ludnosc	absolut	cities.ts	add	10	10	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/lud_limit_populacji	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	UNWIRED		10		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
rzymianie	Rzymianie	1	mp_regen_proc	manpower	ulamek	manpower.ts	mul_proc	0.35	0	true	CURRENT_RUNTIME_DATA	NON_DEFAULT_OVERRIDE	CURRENT_RUNTIME_DATA	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=rzymianie]/params/mp_regen_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/rzymianie.md	DEAD_UNWIRED		0.35		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
